school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,student_id,school_enc,sex_enc,address_enc,famsize_enc,Pstatus_enc,Mjob_enc,Fjob_enc,reason_enc,guardian_enc,avg_grade,performance_class
GP,F,15,U,LE3,A,3,4,other,other,home,mother,1,2,0,1,0,0,1,1,1,1,1,5,3,2,1,1,1,0,10,11,11,Portuguese,522,0,0,1,0,0,2,2,1,1,10.666666666666666,Average
GP,F,19,U,GT3,T,0,1,at_home,other,course,other,1,2,2,0,1,0,0,0,0,0,0,3,4,2,1,1,5,0,9,10,11,Portuguese,523,0,0,1,1,1,0,2,0,2,10.0,Average
GP,M,16,R,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,0,0,0,1,1,1,1,0,3,5,5,2,5,4,8,14,14,15,Portuguese,524,0,1,0,1,1,4,4,0,1,14.333333333333334,High
GP,M,16,U,GT3,T,2,3,other,other,course,mother,2,3,0,0,1,0,0,0,1,1,1,3,2,3,2,2,1,4,13,12,13,Portuguese,525,0,1,1,1,1,2,2,0,1,12.666666666666666,Average
GP,F,15,R,GT3,T,3,4,services,teacher,course,father,2,3,0,0,1,0,0,1,1,1,1,4,2,2,2,2,5,0,10,11,12,Portuguese,526,0,0,0,1,1,3,4,0,0,11.0,Average
GP,F,18,U,GT3,T,2,1,services,other,reputation,mother,1,2,3,0,1,0,1,1,0,1,1,5,4,5,1,3,5,10,10,9,8,Portuguese,527,0,0,1,1,1,3,2,3,1,9.0,At-Risk
GP,F,17,U,LE3,A,2,1,other,other,course,mother,3,1,0,0,1,0,0,1,1,1,0,3,2,2,1,2,5,8,11,10,11,Portuguese,528,0,0,1,0,0,2,2,0,1,10.666666666666666,Average
GP,F,15,U,GT3,T,1,1,at_home,other,course,mother,3,1,0,0,1,0,1,0,1,1,1,4,3,3,1,2,4,6,11,12,13,Portuguese,529,0,0,1,1,1,0,2,0,1,12.0,Average
GP,F,17,U,LE3,T,2,2,other,other,course,father,1,1,0,0,1,0,0,1,1,1,1,3,4,4,1,3,5,2,13,12,12,Portuguese,530,0,0,1,0,1,2,2,0,0,12.333333333333334,Average
GP,F,16,U,GT3,A,3,4,services,other,course,father,1,1,0,0,0,0,0,1,1,1,0,3,2,1,1,4,5,12,15,13,14,Portuguese,531,0,0,1,1,0,3,2,0,0,14.0,Average
GP,M,16,U,GT3,T,2,1,at_home,other,course,mother,4,1,0,0,0,0,0,1,1,0,0,3,2,1,1,1,2,4,9,9,11,Portuguese,532,0,1,1,1,1,0,2,0,1,9.666666666666666,Average
GP,F,16,U,GT3,A,2,2,other,other,home,mother,1,1,1,0,0,0,0,1,1,0,0,5,3,4,1,1,5,12,13,11,11,Portuguese,533,0,0,1,1,0,2,2,1,1,11.666666666666666,Average
GP,M,15,R,GT3,T,3,4,at_home,teacher,course,mother,4,2,0,0,1,0,0,1,1,0,1,5,3,3,1,1,5,2,12,11,11,Portuguese,534,0,1,0,1,1,0,4,0,1,11.333333333333334,Average
GP,F,15,U,GT3,T,4,4,services,at_home,course,mother,1,3,0,0,1,0,1,1,1,1,1,4,3,3,1,1,5,4,13,14,15,Portuguese,535,0,0,1,1,1,3,0,0,1,14.0,High
GP,M,17,R,GT3,T,3,4,at_home,other,course,mother,3,2,0,0,0,0,0,1,1,0,0,5,4,5,2,4,5,2,10,9,10,Portuguese,536,0,1,0,1,1,0,2,0,1,9.666666666666666,Average
GP,F,16,R,GT3,T,1,1,at_home,other,course,mother,4,2,0,0,1,0,0,1,1,0,0,5,1,3,1,1,3,0,14,13,13,Portuguese,537,0,0,0,1,1,0,2,0,1,13.333333333333334,Average
GP,M,18,U,LE3,T,3,1,services,services,course,mother,2,1,0,0,0,0,1,1,1,1,1,3,3,4,4,5,4,2,11,11,12,Portuguese,538,0,1,1,0,1,3,3,0,1,11.333333333333334,Average
GP,F,18,U,GT3,A,3,2,other,services,course,other,1,3,0,0,1,0,1,0,1,1,1,4,3,3,5,1,5,10,12,11,11,Portuguese,539,0,0,1,1,0,2,3,0,2,11.333333333333334,Average
GP,F,16,R,GT3,T,1,1,other,services,reputation,mother,2,1,0,0,1,0,1,1,1,0,1,3,3,3,1,2,1,8,12,11,11,Portuguese,540,0,0,0,1,1,2,3,3,1,11.333333333333334,Average
GP,F,16,U,GT3,A,3,3,other,other,course,other,2,1,0,0,1,0,1,0,1,1,1,4,3,2,1,1,5,4,9,9,10,Portuguese,541,0,0,1,1,0,2,2,0,2,9.333333333333334,Average
GP,M,16,U,LE3,T,1,1,services,other,course,mother,1,2,2,0,0,0,0,1,1,0,1,4,4,4,1,3,5,0,10,10,10,Portuguese,542,0,1,1,0,1,3,2,0,1,10.0,Average
GP,F,15,U,GT3,T,4,4,teacher,teacher,course,mother,2,1,0,0,0,0,1,1,1,1,0,4,3,2,1,1,5,6,13,14,14,Portuguese,543,0,0,1,1,1,4,4,0,1,13.666666666666666,Average
GP,F,15,R,GT3,T,1,1,other,other,course,mother,3,1,1,0,0,0,1,1,1,1,1,5,5,5,1,1,1,2,8,9,9,Portuguese,544,0,0,0,1,1,2,2,0,1,8.666666666666666,At-Risk
GP,M,15,U,GT3,T,4,3,teacher,services,course,father,2,4,0,1,1,0,0,1,1,1,0,2,2,2,1,1,3,6,9,11,11,Portuguese,545,0,1,1,1,1,4,3,0,0,10.333333333333334,Average
GP,F,15,U,GT3,A,3,3,services,services,home,mother,1,2,0,0,0,0,0,0,1,0,1,1,3,2,2,3,1,24,9,8,9,Portuguese,546,0,0,1,1,0,3,3,1,1,8.666666666666666,At-Risk
GP,M,16,U,GT3,T,4,4,services,services,course,mother,1,3,0,0,1,0,1,1,1,1,0,5,3,3,1,3,5,0,15,13,13,Portuguese,547,0,1,1,1,1,3,3,0,1,13.666666666666666,Average
GP,M,16,U,LE3,T,2,2,services,services,reputation,father,2,1,0,0,1,0,1,1,1,1,0,2,3,3,2,2,2,4,12,11,11,Portuguese,548,0,1,1,0,1,3,3,3,0,11.333333333333334,Average
GP,F,15,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,0,1,0,1,1,1,1,0,4,2,2,1,1,5,2,13,13,13,Portuguese,549,0,0,1,1,1,4,3,0,1,13.0,Average
GP,F,16,U,LE3,T,1,1,at_home,at_home,course,mother,1,1,0,0,0,0,0,1,1,1,0,3,4,4,3,3,1,4,10,11,11,Portuguese,550,0,0,1,0,1,0,0,0,1,10.666666666666666,Average
GP,M,17,U,GT3,T,2,1,other,other,home,mother,1,1,0,0,1,0,0,1,1,1,0,5,4,5,1,2,5,22,9,7,6,Portuguese,551,0,1,1,1,1,2,2,1,1,7.333333333333333,At-Risk
GP,F,15,U,GT3,T,1,1,other,services,course,father,1,2,0,0,1,0,0,1,1,1,0,4,4,2,1,2,5,0,12,12,12,Portuguese,552,0,0,1,1,1,2,3,0,0,12.0,Average
GP,F,15,U,LE3,A,2,1,at_home,other,home,mother,2,1,0,0,1,0,1,1,0,1,1,4,4,2,1,1,5,0,11,10,10,Portuguese,553,0,0,1,0,0,0,2,1,1,10.333333333333334,Average
GP,F,15,U,GT3,T,3,2,health,services,home,father,1,2,1,0,1,0,0,1,1,1,0,3,3,2,1,1,3,2,11,11,11,Portuguese,554,0,0,1,1,1,1,3,1,0,11.0,Average
GP,F,15,U,GT3,T,1,2,at_home,other,course,mother,1,2,0,0,1,0,0,0,1,1,0,4,3,2,1,1,5,6,13,12,13,Portuguese,555,0,0,1,1,1,0,2,0,1,12.666666666666666,Average
GP,F,15,U,GT3,T,1,2,at_home,services,course,father,1,2,0,0,0,0,0,0,1,0,1,2,3,4,2,4,1,6,11,11,11,Portuguese,556,0,0,1,1,1,0,3,0,0,11.0,Average
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,0,1,0,0,1,0,1,1,3,3,2,2,1,5,16,9,9,8,Portuguese,557,0,1,1,1,1,4,4,0,1,8.666666666666666,At-Risk
GP,M,15,U,LE3,A,2,1,services,other,course,mother,4,1,0,0,0,0,0,1,1,1,0,4,5,5,2,5,5,0,12,11,11,Portuguese,558,0,1,1,0,0,3,2,0,1,11.333333333333334,Average
GP,M,18,U,LE3,T,1,1,other,other,course,mother,1,1,2,0,0,0,0,1,0,1,1,2,3,5,2,5,4,0,11,9,0,Portuguese,559,0,1,1,0,1,2,2,0,1,6.666666666666667,At-Risk
GP,M,16,U,LE3,T,2,1,at_home,other,course,mother,1,1,1,0,0,0,1,1,1,0,1,4,4,4,3,5,5,6,9,10,10,Portuguese,560,0,1,1,0,1,0,2,0,1,9.666666666666666,Average
GP,F,15,R,GT3,T,3,3,services,services,reputation,other,2,3,0,0,1,1,1,1,1,1,1,4,2,1,2,3,3,2,13,13,13,Portuguese,561,0,0,0,1,1,3,3,3,2,13.0,Average
GP,M,19,U,GT3,T,3,2,services,at_home,home,mother,1,1,0,0,1,0,0,1,0,1,1,4,5,4,1,1,4,6,11,9,11,Portuguese,562,0,1,1,1,1,3,0,1,1,10.333333333333334,Average
GP,F,17,U,GT3,T,4,4,other,teacher,course,mother,1,1,0,1,1,0,0,1,1,0,1,4,2,1,1,1,4,0,13,13,13,Portuguese,563,0,0,1,1,1,2,4,0,1,13.0,Average
GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,1,2,0,1,0,1,1,1,1,0,0,4,4,4,1,1,1,0,7,8,8,Portuguese,564,0,1,0,1,1,0,3,0,1,7.666666666666667,At-Risk
GP,M,17,R,LE3,T,1,2,other,other,reputation,mother,1,1,3,0,0,0,0,1,1,0,0,2,2,2,3,3,5,14,9,8,10,Portuguese,565,0,1,0,0,1,2,2,3,1,9.0,Average
GP,F,18,R,GT3,T,1,1,at_home,other,course,mother,3,1,3,0,1,0,1,0,1,0,0,5,2,5,1,5,4,6,11,10,11,Portuguese,566,0,0,0,1,1,0,2,0,1,10.666666666666666,Average
GP,M,16,R,GT3,T,2,2,at_home,other,course,mother,3,1,0,0,0,0,0,0,1,0,0,4,2,2,1,2,3,4,12,10,11,Portuguese,567,0,1,0,1,1,0,2,0,1,11.0,Average
GP,M,16,U,GT3,T,3,3,other,services,course,father,1,2,1,0,1,0,0,1,1,1,1,4,5,5,4,4,5,0,10,10,1,Portuguese,568,0,1,1,1,1,2,3,0,0,7.0,At-Risk
GP,M,16,U,LE3,T,1,2,health,services,course,mother,2,1,2,0,0,0,0,0,1,1,0,4,4,5,3,5,5,0,9,8,10,Portuguese,569,0,1,1,0,1,1,3,0,1,9.0,Average
GP,M,17,R,LE3,T,2,1,at_home,other,course,mother,2,1,1,0,0,1,1,1,0,1,1,3,3,2,2,2,5,8,8,8,9,Portuguese,570,0,1,0,0,1,0,2,0,1,8.333333333333334,At-Risk
GP,M,17,R,GT3,T,3,2,other,other,course,mother,2,2,2,1,1,0,0,1,1,1,1,4,4,4,1,4,3,4,7,6,8,Portuguese,571,0,1,0,1,1,2,2,0,1,7.0,At-Risk
GP,M,15,U,LE3,T,1,2,other,other,course,mother,2,1,0,0,0,0,1,1,1,0,0,4,4,4,2,4,5,2,8,9,10,Portuguese,572,0,1,1,0,1,2,2,0,1,9.0,Average
GP,M,16,U,GT3,T,1,3,at_home,services,course,father,1,1,1,0,0,0,0,1,0,1,0,5,3,3,1,4,2,2,9,8,8,Portuguese,573,0,1,1,1,1,0,3,0,0,8.333333333333334,At-Risk
GP,M,17,R,LE3,T,1,1,other,services,course,mother,4,2,0,0,0,0,1,1,0,0,1,5,3,5,1,5,5,0,8,8,8,Portuguese,574,0,1,0,0,1,2,3,0,1,8.0,At-Risk
GP,M,17,U,GT3,T,3,2,services,services,course,mother,2,1,3,0,1,0,1,0,0,0,0,4,5,2,1,1,2,10,8,7,8,Portuguese,575,0,1,1,1,1,3,3,0,1,7.666666666666667,At-Risk
GP,M,16,U,GT3,T,2,2,other,other,course,father,1,2,0,0,0,0,0,1,0,1,0,4,3,5,2,4,4,0,9,10,11,Portuguese,576,0,1,1,1,1,2,2,0,0,10.0,Average
GP,F,16,U,GT3,T,4,2,health,services,home,father,1,2,0,0,0,0,0,1,1,1,1,4,2,3,1,1,3,0,17,17,18,Portuguese,577,0,0,1,1,1,1,3,1,0,17.333333333333332,High
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,0,1,0,0,0,1,1,0,5,1,5,1,1,4,0,12,12,13,Portuguese,578,0,0,1,1,1,2,2,1,1,12.333333333333334,Average
GP,F,16,U,GT3,T,4,4,health,health,reputation,mother,1,2,0,0,1,0,0,1,1,1,1,4,4,2,1,1,3,0,16,16,17,Portuguese,579,0,0,1,1,1,1,1,3,1,16.333333333333332,High
GP,M,16,U,GT3,T,3,4,other,other,course,father,3,1,1,0,1,0,1,0,1,1,0,3,4,5,2,4,2,4,9,9,10,Portuguese,580,0,1,1,1,1,2,2,0,0,9.333333333333334,Average
GP,M,16,U,GT3,T,1,0,other,other,reputation,mother,2,2,0,0,1,0,1,1,1,1,1,4,3,2,1,1,3,0,16,17,18,Portuguese,581,0,1,1,1,1,2,2,3,1,17.0,High
GP,M,17,U,LE3,T,4,4,teacher,other,reputation,mother,1,2,0,0,1,0,1,1,1,1,0,4,4,4,1,3,5,0,11,9,10,Portuguese,582,0,1,1,0,1,4,2,3,1,10.0,Average
GP,F,16,U,GT3,T,1,3,at_home,services,home,mother,1,2,0,0,0,0,1,0,1,1,1,4,3,5,1,1,3,0,14,13,13,Portuguese,583,0,0,1,1,1,0,3,1,1,13.333333333333334,Average
GP,F,16,U,LE3,T,3,3,other,other,reputation,mother,2,2,0,0,1,0,1,1,1,1,0,4,4,5,1,1,4,0,14,14,15,Portuguese,584,0,0,1,0,1,2,2,3,1,14.333333333333334,High
GP,M,17,U,LE3,T,4,3,teacher,other,course,mother,2,2,0,0,0,0,1,1,1,1,0,4,4,4,4,4,4,0,10,11,11,Portuguese,585,0,1,1,0,1,4,2,0,1,10.666666666666666,Average
GP,F,16,U,GT3,T,2,2,services,other,reputation,mother,2,2,0,0,0,0,1,0,1,1,0,3,4,4,1,4,5,0,13,12,14,Portuguese,586,0,0,1,1,1,3,2,3,1,13.0,Average
GP,M,17,U,GT3,T,3,3,other,other,reputation,father,1,2,0,0,0,0,1,0,1,1,0,4,3,4,1,4,4,4,11,9,10,Portuguese,587,0,1,1,1,1,2,2,3,0,10.0,Average
GP,M,16,R,GT3,T,4,2,teacher,services,other,mother,1,1,0,0,1,0,1,1,1,1,1,4,3,3,3,4,3,8,10,9,11,Portuguese,588,0,1,0,1,1,4,3,2,1,10.0,Average
GP,M,17,U,GT3,T,4,3,other,other,course,mother,1,2,0,0,1,1,1,1,1,1,1,5,2,3,1,1,2,4,11,11,13,Portuguese,589,0,1,1,1,1,2,2,0,1,11.666666666666666,Average
GP,M,16,U,GT3,T,4,3,teacher,other,home,mother,1,2,0,0,1,1,1,1,1,1,0,3,4,3,2,3,3,4,11,10,11,Portuguese,590,0,1,1,1,1,4,2,1,1,10.666666666666666,Average
GP,M,16,U,GT3,T,3,3,services,other,home,mother,1,2,0,0,0,0,1,1,1,1,1,4,2,3,1,2,3,0,11,12,13,Portuguese,591,0,1,1,1,1,3,2,1,1,12.0,Average
GP,F,17,U,GT3,T,2,4,services,services,reputation,father,1,2,0,0,1,0,1,1,1,0,0,5,4,2,2,3,5,0,17,18,17,Portuguese,592,0,0,1,1,1,3,3,3,0,17.333333333333332,High
GP,F,17,U,LE3,T,3,3,other,other,reputation,mother,1,2,0,0,1,0,1,1,1,1,1,5,3,3,2,3,1,32,14,13,14,Portuguese,593,0,0,1,0,1,2,2,3,1,13.666666666666666,Average
GP,F,16,U,GT3,T,3,2,other,other,reputation,mother,1,2,0,0,1,0,0,1,1,1,0,1,2,2,1,2,1,8,14,15,16,Portuguese,594,0,0,1,1,1,2,2,3,1,15.0,High
GP,M,17,U,GT3,T,3,3,services,services,other,mother,1,2,0,0,1,0,1,1,1,1,1,4,3,4,2,3,4,6,11,13,14,Portuguese,595,0,1,1,1,1,3,3,2,1,12.666666666666666,Average
GP,M,16,U,GT3,T,1,2,services,services,other,mother,1,1,0,0,1,0,1,1,1,1,1,3,3,3,1,2,3,0,10,9,11,Portuguese,596,0,1,1,1,1,3,3,2,1,10.0,Average
GP,M,16,U,LE3,T,2,1,other,other,course,mother,1,2,0,0,0,0,1,1,1,1,1,4,2,3,1,2,5,0,13,14,16,Portuguese,597,0,1,1,0,1,2,2,0,1,14.333333333333334,High
GP,F,17,U,GT3,A,3,3,health,other,reputation,mother,1,2,0,0,1,0,0,0,1,1,1,3,3,3,1,3,3,10,12,13,14,Portuguese,598,0,0,1,1,0,1,2,3,1,13.0,Average
GP,M,17,R,GT3,T,1,2,at_home,other,home,mother,1,2,0,0,0,0,0,1,1,0,0,3,1,3,1,5,3,6,9,9,10,Portuguese,599,0,1,0,1,1,0,2,1,1,9.333333333333334,Average
GP,F,16,U,GT3,T,2,3,services,services,course,mother,1,2,0,0,0,0,0,1,1,1,0,4,3,3,1,1,2,6,12,12,13,Portuguese,600,0,0,1,1,1,3,3,0,1,12.333333333333334,Average
GP,F,17,U,GT3,T,1,1,at_home,services,course,mother,1,2,0,0,0,0,1,1,1,1,0,5,3,3,1,1,3,0,12,11,12,Portuguese,601,0,0,1,1,1,0,3,0,1,11.666666666666666,Average
GP,M,17,U,GT3,T,1,2,at_home,services,other,other,2,2,0,0,0,0,1,0,1,1,0,4,4,4,4,5,5,16,10,11,12,Portuguese,602,0,1,1,1,1,0,3,2,2,11.0,Average
GP,M,16,R,GT3,T,3,3,services,services,reputation,mother,1,1,0,0,1,0,1,1,1,1,0,4,3,2,3,4,5,0,11,10,10,Portuguese,603,0,1,0,1,1,3,3,3,1,10.333333333333334,Average
GP,M,16,U,GT3,T,2,3,other,other,home,father,2,1,0,0,0,0,0,1,1,1,0,5,3,3,1,1,3,0,13,12,12,Portuguese,604,0,1,1,1,1,2,2,1,0,12.333333333333334,Average
GP,F,17,U,LE3,T,2,4,services,services,course,father,1,2,0,0,0,0,1,1,1,1,1,4,3,2,1,1,5,8,14,15,16,Portuguese,605,0,0,1,0,1,3,3,0,0,15.0,High
GP,M,17,U,GT3,T,4,4,services,teacher,home,mother,1,1,0,0,0,0,0,1,1,1,0,5,2,3,1,2,5,4,13,13,14,Portuguese,606,0,1,1,1,1,3,4,1,1,13.333333333333334,Average
GP,M,16,R,LE3,T,3,3,teacher,other,home,father,3,1,0,0,1,0,1,1,1,1,0,3,3,4,3,5,3,16,10,11,12,Portuguese,607,0,1,0,0,1,4,2,1,0,11.0,Average
GP,F,17,U,GT3,T,4,4,services,teacher,home,mother,2,1,1,0,1,0,0,1,1,1,0,4,2,4,2,3,2,30,14,15,16,Portuguese,608,0,0,1,1,1,3,4,1,1,15.0,High
GP,F,16,U,LE3,T,4,4,teacher,teacher,reputation,mother,1,2,0,0,1,0,0,1,1,1,0,4,5,2,1,2,3,0,11,10,11,Portuguese,609,0,0,1,0,1,4,4,3,1,10.666666666666666,Average
GP,F,16,U,GT3,T,4,3,health,other,home,mother,1,2,0,0,1,0,1,1,1,1,0,4,3,5,1,5,2,2,14,14,15,Portuguese,610,0,0,1,1,1,1,2,1,1,14.333333333333334,High
GP,F,16,U,GT3,T,2,3,other,other,reputation,mother,1,2,0,1,1,0,1,1,1,0,0,4,4,3,1,3,4,4,11,12,12,Portuguese,611,0,0,1,1,1,2,2,3,1,11.666666666666666,Average
GP,F,17,U,GT3,T,1,1,other,other,course,mother,1,2,0,0,1,0,0,0,1,0,0,4,4,4,1,3,1,0,14,15,15,Portuguese,612,0,0,1,1,1,2,2,0,1,14.666666666666666,High
GP,F,17,R,GT3,T,2,2,other,other,reputation,mother,1,1,0,0,1,0,0,1,1,1,0,5,3,2,1,2,3,21,13,13,13,Portuguese,613,0,0,0,1,1,2,2,3,1,13.0,Average
GP,F,16,R,GT3,T,2,2,services,services,reputation,mother,2,4,0,0,1,0,1,0,1,1,0,5,3,5,1,1,5,6,13,13,13,Portuguese,614,0,0,0,1,1,3,3,3,1,13.0,Average
GP,F,17,U,GT3,T,3,4,at_home,services,home,mother,1,3,1,0,1,1,0,1,1,1,1,4,4,3,3,4,5,14,8,9,8,Portuguese,615,0,0,1,1,1,0,3,1,1,8.333333333333334,At-Risk
GP,F,16,U,GT3,A,3,1,services,other,course,mother,1,2,0,0,1,0,0,1,1,1,0,2,3,3,2,2,4,2,11,11,12,Portuguese,616,0,0,1,1,0,3,2,0,1,11.333333333333334,Average
GP,F,16,U,GT3,T,4,3,teacher,other,other,mother,1,2,0,0,0,0,1,1,1,1,1,1,3,2,1,1,1,4,14,15,15,Portuguese,617,0,0,1,1,1,4,2,2,1,14.666666666666666,High
GP,F,16,U,GT3,T,1,1,at_home,other,home,mother,2,1,0,0,1,0,0,1,1,0,0,4,3,2,1,4,5,2,12,13,13,Portuguese,618,0,0,1,1,1,0,2,1,1,12.666666666666666,Average
GP,F,17,R,GT3,T,4,3,teacher,other,reputation,mother,2,3,0,0,1,0,1,1,1,1,1,4,4,2,1,1,4,0,11,12,12,Portuguese,619,0,0,0,1,1,4,2,3,1,11.666666666666666,Average
GP,F,19,U,GT3,T,3,3,other,other,reputation,other,1,4,0,0,1,0,1,1,1,1,0,4,3,3,1,2,3,4,12,12,12,Portuguese,620,0,0,1,1,1,2,2,3,2,12.0,Average
GP,M,17,U,LE3,T,4,4,services,other,home,mother,1,2,0,0,1,0,0,1,1,1,1,5,3,5,4,5,3,15,13,12,12,Portuguese,621,0,1,1,0,1,3,2,1,1,12.333333333333334,Average
GP,F,16,U,GT3,A,2,2,other,other,reputation,mother,1,2,0,1,1,0,0,1,1,1,0,3,3,4,1,1,4,0,13,13,13,Portuguese,622,0,0,1,1,0,2,2,3,1,13.0,Average
GP,M,18,U,GT3,T,2,2,services,other,home,mother,1,2,0,0,1,0,1,1,1,1,0,4,4,4,2,4,5,10,12,11,11,Portuguese,623,0,1,1,1,1,3,2,1,1,11.333333333333334,Average
GP,F,17,R,LE3,T,4,4,services,other,other,mother,1,1,0,0,1,0,0,1,1,0,0,5,2,1,1,2,3,6,12,11,11,Portuguese,624,0,0,0,0,1,3,2,2,1,11.333333333333334,Average
GP,F,17,U,LE3,T,3,2,other,other,reputation,mother,2,2,0,0,0,0,0,1,1,1,0,4,4,4,1,3,1,2,14,16,15,Portuguese,625,0,0,1,0,1,2,2,3,1,15.0,High
GP,F,17,U,GT3,T,4,3,other,other,reputation,mother,1,2,0,0,0,0,0,1,1,1,1,3,4,5,2,4,1,16,11,9,10,Portuguese,626,0,0,1,1,1,2,2,3,1,10.0,Average
GP,M,18,U,LE3,T,3,3,services,health,home,father,1,2,0,0,1,0,0,1,1,1,0,3,2,4,2,4,4,10,10,10,10,Portuguese,627,0,1,1,0,1,3,1,1,0,10.0,Average
GP,F,17,U,GT3,T,2,3,at_home,other,home,father,2,1,0,0,1,0,0,1,1,0,0,3,3,3,1,4,3,4,12,13,13,Portuguese,628,0,0,1,1,1,0,2,1,0,12.666666666666666,Average
GP,F,17,U,GT3,T,2,2,at_home,at_home,course,mother,1,3,0,0,1,0,1,1,1,1,0,4,3,3,1,1,4,0,12,12,13,Portuguese,629,0,0,1,1,1,0,0,0,1,12.333333333333334,Average
GP,F,17,R,GT3,T,2,1,at_home,services,reputation,mother,2,2,0,0,1,0,1,1,1,1,0,4,2,5,1,2,5,0,11,10,11,Portuguese,630,0,0,0,1,1,0,3,3,1,10.666666666666666,Average
GP,F,17,U,GT3,T,1,1,at_home,other,reputation,mother,1,3,0,0,1,0,1,1,1,0,1,4,3,4,1,1,5,12,12,12,12,Portuguese,631,0,0,1,1,1,0,2,3,1,12.0,Average
GP,F,16,U,GT3,T,2,3,services,teacher,other,mother,1,2,0,1,0,0,0,1,1,1,0,2,3,1,1,1,3,0,13,13,14,Portuguese,632,0,0,1,1,1,3,4,2,1,13.333333333333334,Average
GP,M,18,U,GT3,T,2,2,other,other,home,mother,2,2,3,0,1,1,0,1,1,1,0,3,3,3,5,5,4,9,10,9,10,Portuguese,633,0,1,1,1,1,2,2,1,1,9.666666666666666,Average
GP,F,16,U,GT3,T,4,4,teacher,services,home,mother,1,3,0,0,1,0,1,0,1,1,0,5,3,2,1,1,5,4,15,16,16,Portuguese,634,0,0,1,1,1,4,3,1,1,15.666666666666666,High
GP,F,18,R,GT3,T,3,1,other,other,reputation,mother,1,2,0,0,0,0,1,1,1,1,1,5,3,3,1,1,4,4,8,8,8,Portuguese,635,0,0,0,1,1,2,2,3,1,8.0,At-Risk
GP,F,17,U,GT3,T,3,2,other,other,course,mother,1,2,0,0,0,0,1,0,1,1,0,5,3,4,1,3,3,2,17,18,17,Portuguese,636,0,0,1,1,1,2,2,0,1,17.333333333333332,High
GP,M,17,U,LE3,T,2,3,services,services,reputation,father,1,2,0,0,1,0,0,0,1,1,0,5,3,3,1,3,3,0,10,11,11,Portuguese,637,0,1,1,0,1,3,3,3,0,10.666666666666666,Average
GP,M,18,U,LE3,T,2,1,at_home,other,course,mother,4,2,0,1,1,0,1,1,1,1,1,4,3,2,4,5,3,2,9,10,11,Portuguese,638,0,1,1,0,1,0,2,0,1,10.0,Average
GP,F,17,U,GT3,A,2,1,other,other,course,mother,2,3,0,0,0,0,1,1,1,1,1,3,2,3,1,2,3,0,15,15,16,Portuguese,639,0,0,1,1,0,2,2,0,1,15.333333333333334,High
GP,F,17,U,LE3,T,4,3,health,other,reputation,father,1,2,0,0,0,0,1,1,1,1,1,3,2,3,1,2,3,0,14,12,12,Portuguese,640,0,0,1,0,1,1,2,3,0,12.666666666666666,Average
GP,M,17,R,GT3,T,2,2,other,other,course,father,2,2,0,0,1,0,1,1,1,1,0,4,5,2,1,1,1,0,12,13,13,Portuguese,641,0,1,0,1,1,2,2,0,0,12.666666666666666,Average
GP,M,17,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,2,0,1,1,0,1,1,1,1,1,4,5,5,1,3,2,0,13,13,13,Portuguese,642,0,1,1,1,1,4,4,3,1,13.0,Average
GP,M,16,U,GT3,T,4,4,health,other,reputation,father,1,2,0,0,1,0,1,1,1,1,0,4,2,4,2,4,1,0,13,13,14,Portuguese,643,0,1,1,1,1,1,2,3,0,13.333333333333334,Average
GP,M,16,U,LE3,T,1,1,other,other,home,mother,2,2,0,0,1,0,0,1,1,1,0,3,4,2,1,1,5,2,9,9,9,Portuguese,644,0,1,1,0,1,2,2,1,1,9.0,At-Risk
GP,M,16,U,GT3,T,3,2,at_home,other,reputation,mother,2,3,0,0,0,0,1,1,1,1,1,5,3,3,1,3,2,0,12,12,12,Portuguese,645,0,1,1,1,1,0,2,3,1,12.0,Average
GP,M,17,U,LE3,T,2,2,other,other,home,father,1,2,0,0,0,0,1,0,1,1,1,4,4,2,5,5,4,0,16,16,16,Portuguese,646,0,1,1,0,1,2,2,1,0,16.0,High
GP,F,16,U,GT3,T,2,1,other,other,home,mother,1,1,0,0,0,0,0,1,1,1,1,4,5,2,1,1,5,4,9,10,10,Portuguese,647,0,0,1,1,1,2,2,1,1,9.666666666666666,Average
GP,F,16,U,GT3,A,4,1,other,other,home,mother,1,2,0,0,0,0,1,1,1,1,1,5,3,3,1,2,5,0,14,13,13,Portuguese,648,0,0,1,1,0,2,2,1,1,13.333333333333334,Average
GP,F,18,U,LE3,A,2,4,services,other,course,mother,2,2,1,0,1,0,0,1,1,1,0,4,3,3,1,1,3,18,10,10,10,Portuguese,649,0,0,1,0,0,3,2,0,1,10.0,Average
GP,F,18,U,LE3,T,2,2,at_home,services,course,mother,1,2,1,0,1,0,0,0,1,1,1,5,3,1,1,1,5,16,9,8,10,Portuguese,650,0,0,1,0,1,0,3,0,1,9.0,Average
